Match ID,Player ID,Runs Scored,Balls Faced
430890,TM Dilshan,20,41
430890,ST Jayasuriya,31,54
433558,G Gambhir,39,39
433558,Rubel Hossain,1,6
433558,YK Pathan,8,11
433558,Tamim Iqbal,70,89
433558,Mushfiqur Rahim,25,30
433558,Imrul Kayes,34,30
433558,V Sehwag,175,149
433558,Abdur Razzak,1,6
433558,Raqibul Hasan,28,29
433558,Shakib Al Hasan,55,53
433558,Mahmudullah,6,6
433558,Shafiul Islam,0,1
433558,SR Tendulkar,28,30
433558,Junaid Siddique,37,52
433558,Naeem Islam,2,8
433558,V Kohli,100,86
433559,MA Ouma,1,7
433559,SR Waters,16,42
433559,JK Kamande,2,16
433559,MJ Guptill,39,35
433559,SO Ngoche,0,1
433559,RR Patel,16,23
433559,AA Obanda,6,20
433559,CO Obuya,14,19
433559,TM Odoyo,2,6
433559,SO Tikolo,2,2
433559,BB McCullum,26,17
433559,E Otieno,0,4
433559,NN Odhiambo,0,6
433560,A Bagai,22,49
433560,CK Kapugedera,2,3
433560,R Gunasekera,1,10
433560,AD Mathews,21,17
433560,WD Balaji Rao,6,7
433560,WU Tharanga,19,32
433560,Khurram Chohan,4,8
433560,H Osinde,4,10
433560,TT Samaraweera,18,10
433560,HS Baidwan,16,36
433560,TM Dilshan,50,61
433560,KMDN Kulasekara,7,3
433560,KC Sangakkara,92,89
433560,ZE Surkari,6,10
433560,JM Davison,0,1
433560,AS Hansra,9,50
433560,NLTC Perera,11,11
433560,DPMD Jayawardene,100,82
433560,TG Gordon,4,10
433560,Rizwan Cheema,37,35
433561,P Utseya,24,45
433561,AG Cremer,37,51
433561,CB Mpofu,2,11
433561,BJ Haddin,29,66
433561,E Chigumbura,14,25
433561,CL White,22,36
433561,MG Johnson,7,3
433561,CR Ervine,0,6
433561,DJ Hussey,14,9
433561,BRM Taylor,16,25
433561,CK Coventry,14,25
433561,SPD Smith,11,4
433561,SC Williams,28,40
433561,RW Chakabva,6,18
433561,SR Watson,79,94
433561,RW Price,5,19
433561,MJ Clarke,58,58
433561,RT Ponting,28,37
433561,T Taibu,7,18
433562,B Zuiderent,1,11
433562,TN de Grooth,28,31
433562,KP Pietersen,39,63
433562,TLW Cooper,47,73
433562,AN Kervezee,16,25
433562,Mudassar Bukhari,6,5
433562,RN ten Doeschate,119,110
433562,W Barresi,29,25
433562,IJL Trott,62,66
433562,RS Bopara,30,21
433562,AJ Strauss,88,84
433562,PD Collingwood,30,23
433562,PW Borren,35,25
433562,IR Bell,33,40
433563,MA Ouma,16,39
433563,RR Patel,0,7
433563,JK Kamande,2,3
433563,SO Ngoche,0,1
433563,T Mishra,6,16
433563,Ahmed Shehzad,1,18
433563,Mohammad Hafeez,9,20
433563,Misbah-ul-Haq,65,73
433563,Umar Akmal,71,52
433563,Kamran Akmal,55,70
433563,CO Obuya,47,58
433563,TM Odoyo,0,8
433563,Younis Khan,50,68
433563,Abdur Rehman,5,6
433563,Abdul Razzaq,8,7
433563,NN Odhiambo,0,6
433563,E Otieno,0,1
433563,Shahid Afridi,7,5
433563,SR Waters,17,31
433563,SO Tikolo,13,33
433564,JH Kallis,4,7
433564,DS Smith,36,57
433564,AB de Villiers,107,105
433564,DJ Bravo,40,39
433564,KAJ Roach,2,6
433564,HM Amla,14,15
433564,CH Gayle,2,3
433564,SJ Benn,6,8
433564,DC Thomas,15,27
433564,DM Bravo,73,86
433564,DJG Sammy,0,4
433564,KA Pollard,0,1
433564,RR Sarwan,2,10
433564,S Chanderpaul,31,51
433564,GC Smith,45,78
433564,JP Duminy,42,53
433565,MJ Clarke,24,41
433565,BJ Haddin,55,52
433565,MJ Guptill,10,25
433565,JM How,22,47
433565,CL White,22,28
433565,SB Styris,0,4
433565,JD Ryder,25,32
433565,JEC Franklin,0,3
433565,NL McCullum,52,78
433565,SR Watson,62,68
433565,TG Southee,6,10
433565,DL Vettori,44,45
433565,BB McCullum,16,15
433565,RT Ponting,12,30
433565,LRPL Taylor,7,23
433566,AC Botha,22,36
433566,Imrul Kayes,12,13
433566,EC Joyce,16,36
433566,GH Dockrell,4,13
433566,Mohammad Ashraful,1,6
433566,AR White,10,27
433566,WB Rankin,3,13
433566,PR Stirling,9,10
433566,NJ O'Brien,38,52
433566,Raqibul Hasan,38,69
433566,Mushfiqur Rahim,36,66
433566,Tamim Iqbal,44,43
433566,Abdur Razzak,11,18
433566,WTS Porterfield,20,31
433566,Shakib Al Hasan,16,22
433566,DT Johnston,6,6
433566,Shafiul Islam,2,17
433566,KJ O'Brien,37,41
433566,JF Mooney,0,8
433566,Rubel Hossain,2,2
433566,Junaid Siddique,3,8
433566,Naeem Islam,29,39
433567,LPC Silva,57,81
433567,DPMD Jayawardene,2,10
433567,AD Mathews,18,20
433567,WU Tharanga,33,45
433567,M Muralitharan,0,1
433567,TT Samaraweera,1,4
433567,Ahmed Shehzad,13,24
433567,TM Dilshan,41,56
433567,KMDN Kulasekara,24,14
433567,Mohammad Hafeez,32,31
433567,KC Sangakkara,49,63
433567,Umar Akmal,10,15
433567,Kamran Akmal,39,49
433567,Younis Khan,72,76
433567,HMRKB Herath,4,10
433567,NLTC Perera,8,6
433567,Abdul Razzaq,3,5
433567,Misbah-ul-Haq,83,92
433567,Shahid Afridi,16,13
433568,G Gambhir,51,65
433568,PP Chawla,2,4
433568,YK Pathan,14,8
433568,MS Dhoni,31,25
433568,IR Bell,69,71
433568,Yuvraj Singh,58,52
433568,GP Swann,15,9
433568,Harbhajan Singh,0,1
433568,TT Bresnan,14,9
433568,V Sehwag,35,27
433568,A Shahzad,6,2
433568,IJL Trott,16,19
433568,MJ Prior,4,9
433568,AJ Strauss,158,145
433568,KP Pietersen,31,24
433568,PD Collingwood,1,5
433568,Z Khan,4,5
433568,MH Yardy,13,10
433568,SR Tendulkar,120,115
433568,V Kohli,8,5
433569,B Zuiderent,1,4
433569,TN de Grooth,1,5
433569,DS Smith,53,53
433569,TLW Cooper,55,72
433569,SJ Benn,3,1
433569,Mudassar Bukhari,24,42
433569,CH Gayle,80,114
433569,NO Miller,11,7
433569,DC Thomas,13,14
433569,BA Westdijk,0,1
433569,DM Bravo,30,39
433569,W Barresi,0,5
433569,DJG Sammy,6,6
433569,KA Pollard,60,27
433569,RR Sarwan,49,45
433569,PM Seelaar,1,5
433569,S Chanderpaul,4,6
433569,PW Borren,10,28
433569,RN ten Doeschate,7,6
433569,BP Loots,0,1
433569,AN Kervezee,14,20
433570,GA Lamb,11,13
433570,P Utseya,22,29
433570,WD Balaji Rao,1,6
433570,AG Cremer,26,23
433570,NR Kumar,1,11
433570,CK Coventry,4,10
433570,ZE Surkari,26,50
433570,SC Williams,30,25
433570,AS Hansra,20,41
433570,RW Price,10,6
433570,TG Gordon,7,22
433570,A Bagai,0,1
433570,R Gunasekera,24,68
433570,E Chigumbura,5,8
433570,CB Mpofu,3,5
433570,HS Baidwan,13,23
433570,BRM Taylor,0,1
433570,Khurram Chohan,8,22
433570,JM Davison,0,8
433570,CR Ervine,85,81
433570,Rizwan Cheema,14,10
433570,T Taibu,98,100
433571,MA Ouma,1,7
433571,DO Obuya,51,107
433571,WU Tharanga,67,63
433571,JK Kamande,1,3
433571,T Mishra,0,13
433571,SO Ngoche,0,1
433571,TM Dilshan,44,30
433571,KC Sangakkara,27,25
433571,PJ Ongondo,0,1
433571,CO Obuya,52,100
433571,SR Waters,3,4
433571,SO Tikolo,7,20
433571,E Otieno,0,3
433571,NN Odhiambo,8,10
433572,NJ O'Brien,29,37
433572,MH Yardy,3,6
433572,KP Pietersen,59,52
433572,WTS Porterfield,0,1
433572,GC Wilson,3,14
433572,AR Cusack,47,59
433572,GP Swann,9,5
433572,IJL Trott,92,97
433572,MJ Prior,6,5
433572,EC Joyce,32,62
433572,AJ Strauss,34,39
433572,PR Stirling,32,29
433572,PD Collingwood,16,12
433572,KJ O'Brien,113,66
433572,JF Mooney,33,30
433572,IR Bell,81,87
433572,DT Johnston,7,4
433572,TT Bresnan,4,8
433573,JH Kallis,2,12
433573,B Zuiderent,15,26
433573,TN de Grooth,12,27
433573,AB de Villiers,134,99
433573,JP Duminy,40,18
433573,HM Amla,113,132
433573,GC Smith,20,33
433573,BP Loots,6,9
433573,Mudassar Bukhari,0,5
433573,RN ten Doeschate,11,22
433573,W Barresi,44,67
433573,TLW Cooper,9,21
433573,PM Seelaar,2,5
433573,F du Plessis,18,14
433573,PW Borren,3,13
433573,BA Westdijk,0,2
433573,AN Kervezee,10,20
433574,HS Baidwan,0,1
433574,WD Balaji Rao,1,8
433574,Ahmed Shehzad,12,24
433574,NR Kumar,2,16
433574,Shahid Afridi,20,17
433574,Saeed Ajmal,0,5
433574,ZE Surkari,27,68
433574,AS Hansra,43,76
433574,Younis Khan,6,16
433574,Abdul Razzaq,8,9
433574,TG Gordon,9,13
433574,Umar Gul,2,4
433574,A Bagai,16,35
433574,R Gunasekera,8,16
433574,Umar Akmal,48,68
433574,Wahab Riaz,0,3
433574,Mohammad Hafeez,11,12
433574,Misbah-ul-Haq,37,71
433574,Khurram Chohan,5,23
433574,Kamran Akmal,16,42
433574,H Osinde,0,4
433574,Rizwan Cheema,4,10
433575,GA Lamb,18,34
433575,P Utseya,36,66
433575,E Chigumbura,1,4
433575,MJ Guptill,86,109
433575,AG Cremer,22,43
433575,RW Chakabva,0,2
433575,BRM Taylor,44,58
433575,T Panyangara,4,9
433575,CK Coventry,0,3
433575,CR Ervine,11,25
433575,RW Price,11,19
433575,BB McCullum,76,95
433575,T Taibu,8,18
433576,DS Smith,6,12
433576,Imrul Kayes,5,8
433576,CH Gayle,37,38
433576,Mushfiqur Rahim,0,4
433576,Tamim Iqbal,0,3
433576,DM Bravo,9,27
433576,Abdur Razzak,2,6
433576,Raqibul Hasan,4,17
433576,Shakib Al Hasan,8,16
433576,Shafiul Islam,0,6
433576,Mohammad Ashraful,11,21
433576,Rubel Hossain,0,2
433576,Junaid Siddique,25,28
433576,Naeem Islam,1,4
433577,KC Sangakkara,73,103
433577,TT Samaraweera,34,49
433577,DPMD Jayawardene,23,27
433577,TM Dilshan,4,4
433577,WU Tharanga,6,19
433578,G Gambhir,10,15
433578,NJ O'Brien,46,81
433578,GH Dockrell,3,11
433578,MS Dhoni,34,50
433578,V Kohli,34,54
433578,Yuvraj Singh,50,78
433578,AR Cusack,24,30
433578,YK Pathan,30,24
433578,V Sehwag,5,3
433578,WB Rankin,1,1
433578,WTS Porterfield,75,105
433578,EC Joyce,4,5
433578,DT Johnston,17,22
433578,KJ O'Brien,9,13
433578,JF Mooney,5,17
433578,AR White,5,10
433578,SR Tendulkar,38,57
433578,PR Stirling,0,1
433579,KP Pietersen,2,3
433579,AB de Villiers,25,45
433579,JH Kallis,15,20
433579,Imran Tahir,1,1
433579,JM Anderson,2,6
433579,SCJ Broad,0,3
433579,RJ Peterson,3,16
433579,IJL Trott,52,95
433579,F du Plessis,17,38
433579,DW Steyn,20,33
433579,M Morkel,1,3
433579,MH Yardy,3,18
433579,RS Bopara,60,100
433579,JP Duminy,0,4
433579,HM Amla,42,51
433579,GC Smith,22,41
433579,MN van Wyk,13,37
433579,GP Swann,16,21
433579,MJ Prior,10,19
433579,AJ Strauss,0,4
433579,IR Bell,5,7
433579,TT Bresnan,1,4
433580,MA Ouma,0,2
433580,A Bagai,64,99
433580,DO Obuya,2,8
433580,R Gunasekera,18,28
433580,JM Davison,4,1
433580,T Mishra,51,74
433580,JK Kamande,22,59
433580,SR Waters,2,13
433580,AS Hansra,70,101
433580,ZE Surkari,10,26
433580,CO Obuya,31,36
433580,TM Odoyo,51,62
433580,SO Tikolo,12,21
433580,JO Ngoche,1,4
433580,TG Gordon,3,13
433580,Rizwan Cheema,17,13
433580,E Otieno,8,18
433580,NN Odhiambo,4,9
433581,JDP Oram,25,10
433581,Shoaib Akhtar,0,2
433581,Umar Akmal,38,58
433581,KD Mills,7,3
433581,MJ Guptill,57,88
433581,JM How,4,29
433581,Ahmed Shehzad,10,16
433581,SB Styris,28,38
433581,Mohammad Hafeez,5,6
433581,JEC Franklin,1,2
433581,Kamran Akmal,8,16
433581,NL McCullum,19,10
433581,Umar Gul,34,25
433581,Younis Khan,0,3
433581,Abdur Rehman,1,11
433581,Misbah-ul-Haq,7,31
433581,Abdul Razzaq,62,74
433581,BB McCullum,6,3
433581,Shahid Afridi,17,9
433581,LRPL Taylor,131,131
433582,B Zuiderent,0,6
433582,TN de Grooth,5,11
433582,YK Pathan,11,10
433582,MS Dhoni,19,40
433582,G Gambhir,28,28
433582,TLW Cooper,29,47
433582,Yuvraj Singh,51,73
433582,AN Kervezee,11,23
433582,Mudassar Bukhari,21,19
433582,BP Kruger,8,12
433582,V Sehwag,39,30
433582,W Barresi,26,59
433582,ES Szwarczynski,28,42
433582,RN ten Doeschate,11,28
433582,PW Borren,38,36
433582,SR Tendulkar,27,22
433582,V Kohli,12,20
433583,LPC Silva,4,2
433583,P Utseya,4,11
433583,GA Lamb,0,1
433583,AG Cremer,14,28
433583,AD Mathews,0,2
433583,WU Tharanga,133,145
433583,RW Chakabva,35,64
433583,TT Samaraweera,8,7
433583,E Chigumbura,6,12
433583,TM Dilshan,144,132
433583,BRM Taylor,80,73
433583,T Panyangara,0,4
433583,KC Sangakkara,11,9
433583,RW Price,11,17
433583,CR Ervine,17,21
433583,NLTC Perera,3,5
433583,DPMD Jayawardene,9,8
433583,CB Mpofu,1,5
433583,T Taibu,4,6
433584,AC Botha,0,8
433584,AD Russell,3,7
433584,KAJ Roach,1,2
433584,AR Cusack,2,5
433584,DC Thomas,2,8
433584,DM Bravo,0,3
433584,EC Joyce,84,108
433584,GH Dockrell,19,19
433584,WTS Porterfield,11,34
433584,PR Stirling,5,6
433584,NJ O'Brien,25,31
433584,DS Smith,107,135
433584,DJG Sammy,4,3
433584,SJ Benn,2,2
433584,NO Miller,5,6
433584,KA Pollard,94,56
433584,WB Rankin,5,9
433584,GC Wilson,61,62
433584,RR Sarwan,10,19
433584,S Chanderpaul,35,62
433584,KJ O'Brien,5,9
433584,JF Mooney,6,7
433585,Mushfiqur Rahim,6,21
433585,A Shahzad,1,3
433585,RS Bopara,16,22
433585,EJG Morgan,63,73
433585,Tamim Iqbal,38,26
433585,JM Anderson,2,6
433585,GP Swann,12,8
433585,Abdur Razzak,1,5
433585,Mahmudullah,21,47
433585,Raqibul Hasan,0,2
433585,IJL Trott,67,100
433585,MJ Prior,15,21
433585,Shakib Al Hasan,32,60
433585,AJ Strauss,18,32
433585,PD Collingwood,14,14
433585,Shafiul Islam,24,24
433585,IR Bell,5,23
433585,Junaid Siddique,12,12
433585,Naeem Islam,0,5
433585,Imrul Kayes,60,106
433585,TT Bresnan,2,2
433586,J Botha,23,15
433586,G Gambhir,69,78
433586,YK Pathan,0,2
433586,MS Dhoni,12,21
433586,AB de Villiers,52,39
433586,MM Patel,0,1
433586,Yuvraj Singh,12,9
433586,GC Smith,16,29
433586,MN van Wyk,5,5
433586,Harbhajan Singh,3,9
433586,RJ Peterson,18,7
433586,V Sehwag,73,68
433586,A Nehra,0,3
433586,JH Kallis,69,88
433586,JP Duminy,23,21
433586,Z Khan,0,3
433586,HM Amla,61,72
433586,F du Plessis,25,23
433586,SR Tendulkar,111,104
433586,V Kohli,1,3
433587,A Bagai,84,87
433587,Khurram Chohan,22,16
433587,R Gunasekera,2,7
433587,WD Balaji Rao,9,10
433587,MJ Guptill,17,33
433587,HS Baidwan,8,6
433587,KS Williamson,34,27
433587,SB Styris,35,20
433587,AS Hansra,70,109
433587,JD Ryder,38,56
433587,JEC Franklin,31,9
433587,ZE Surkari,1,11
433587,NL McCullum,10,9
433587,JM Davison,15,21
433587,H Patel,31,35
433587,BB McCullum,101,109
433587,Rizwan Cheema,2,4
433587,LRPL Taylor,74,46
433588,MA Ouma,4,13
433588,T Mishra,72,90
433588,BJ Haddin,65,80
433588,MG Johnson,12,7
433588,DO Obuya,12,17
433588,CL White,2,7
433588,RR Patel,6,7
433588,AA Obanda,14,13
433588,SPD Smith,17,15
433588,CO Obuya,98,132
433588,TM Odoyo,35,38
433588,SR Watson,21,17
433588,MEK Hussey,54,44
433588,MJ Clarke,93,83
433588,RT Ponting,36,55
433589,GA Lamb,16,28
433589,P Utseya,18,32
433589,V Sibanda,5,11
433589,E Chigumbura,32,47
433589,Ahmed Shehzad,8,13
433589,Asad Shafiq,78,100
433589,RW Chakabva,0,6
433589,Mohammad Hafeez,49,68
433589,BRM Taylor,4,6
433589,Younis Khan,13,29
433589,CR Ervine,52,82
433589,Shahid Afridi,3,4
433589,T Taibu,19,29
433590,TN de Grooth,4,15
433590,AF Buurman,0,2
433590,TLW Cooper,29,41
433590,Tamim Iqbal,0,4
433590,AN Kervezee,18,24
433590,Mushfiqur Rahim,11,12
433590,Mudassar Bukhari,6,13
433590,RN ten Doeschate,53,71
433590,W Barresi,10,29
433590,Shahriar Nafees,37,60
433590,Shakib Al Hasan,1,7
433590,ES Szwarczynski,28,63
433590,PM Seelaar,0,6
433590,PW Borren,3,9
433590,Adeel Raja,0,5
433590,Junaid Siddique,35,53
433590,Imrul Kayes,73,116
433591,NJ O'Brien,10,16
433591,GH Dockrell,16,12
433591,GC Wilson,31,48
433591,F du Plessis,11,19
433591,WTS Porterfield,6,8
433591,JP Duminy,99,105
433591,CA Ingram,46,43
433591,GC Smith,7,18
433591,MN van Wyk,42,41
433591,WB Rankin,0,2
433591,JH Kallis,19,31
433591,EC Joyce,12,25
433591,KJ O'Brien,19,25
433591,DT Johnston,12,16
433591,J Botha,21,28
433591,HM Amla,18,19
433591,JF Mooney,14,28
433591,AR Cusack,7,11
433591,PR Stirling,10,12
433592,A Bagai,39,57
433592,BJ Haddin,88,84
433592,WD Balaji Rao,5,12
433592,RT Ponting,7,15
433592,NR Kumar,7,19
433592,HS Baidwan,17,14
433592,CL White,4,4
433592,K Whatham,18,43
433592,AS Hansra,3,4
433592,ZE Surkari,34,71
433592,JM Davison,14,12
433592,H Patel,54,49
433592,SR Watson,94,90
433592,MJ Clarke,16,18
433592,H Osinde,2,3
433592,Rizwan Cheema,2,2
433593,AJ Strauss,31,39
433593,AD Russell,49,46
433593,DJG Sammy,41,30
433593,JC Tredwell,9,23
433593,CH Gayle,43,21
433593,DC Thomas,9,21
433593,DM Bravo,5,15
433593,IJL Trott,47,38
433593,KA Pollard,24,27
433593,KAJ Roach,0,2
433593,DS Smith,10,28
433593,MJ Prior,21,21
433593,SJ Benn,2,12
433593,GP Swann,8,8
433593,CT Tremlett,3,7
433593,RS Bopara,4,16
433593,RR Sarwan,31,68
433593,D Bishoo,0,1
433593,LJ Wright,44,60
433593,IR Bell,27,49
433593,EJG Morgan,7,13
433593,TT Bresnan,20,27
433594,JDP Oram,20,28
433594,AD Mathews,41,36
433594,WU Tharanga,3,8
433594,MJ Guptill,13,25
433594,TT Samaraweera,5,8
433594,TM Dilshan,3,16
433594,KMDN Kulasekara,1,7
433594,SB Styris,6,10
433594,HK Bennett,0,4
433594,NL McCullum,4,8
433594,BB McCullum,14,16
433594,SL Malinga,6,4
433594,LPC Silva,3,5
433594,KC Sangakkara,111,130
433594,BAW Mendis,0,2
433594,KS Williamson,5,8
433594,JD Ryder,19,25
433594,JEC Franklin,20,29
433594,TG Southee,8,8
433594,DPMD Jayawardene,66,92
433594,M Muralitharan,7,3
433594,LRPL Taylor,33,56
433595,NJ O'Brien,57,58
433595,AF Buurman,26,32
433595,TLW Cooper,5,5
433595,AN Kervezee,12,16
433595,KJ O'Brien,15,9
433595,Mudassar Bukhari,11,8
433595,RN ten Doeschate,106,109
433595,W Barresi,44,50
433595,WTS Porterfield,68,93
433595,EC Joyce,28,33
433595,ES Szwarczynski,1,4
433595,PM Seelaar,0,1
433595,PW Borren,84,83
433595,GC Wilson,27,21
433595,PR Stirling,101,73
433596,Mohammad Hafeez,5,9
433596,Kamran Akmal,23,27
433596,BJ Haddin,42,83
433596,Umar Akmal,44,60
433596,MG Johnson,0,3
433596,Asad Shafiq,46,81
433596,CL White,8,18
433596,B Lee,5,9
433596,SW Tait,0,1
433596,Abdul Razzaq,20,25
433596,Misbah-ul-Haq,0,1
433596,SPD Smith,25,32
433596,JJ Krejza,7,19
433596,Younis Khan,31,43
433596,SR Watson,9,16
433596,MEK Hussey,12,22
433596,MJ Clarke,34,49
433596,RT Ponting,19,34
433596,Shahid Afridi,2,4
433597,LL Tsotsobe,4,2
433597,Mushfiqur Rahim,3,21
433597,F du Plessis,52,52
433597,JP Duminy,17,22
433597,HM Amla,51,60
433597,GC Smith,45,68
433597,MN van Wyk,5,5
433597,Tamim Iqbal,5,14
433597,RJ Peterson,22,9
433597,Mahmudullah,5,18
433597,Abdur Razzak,0,2
433597,WD Parnell,0,1
433597,JH Kallis,69,79
433597,Shakib Al Hasan,30,49
433597,J Botha,12,6
433597,Shahriar Nafees,5,12
433597,Rubel Hossain,8,9
433597,Junaid Siddique,2,7
433597,Naeem Islam,8,21
433597,Imrul Kayes,4,16
433597,Shafiul Islam,0,2
433598,GA Lamb,17,10
433598,P Utseya,19,6
433598,T Mishra,4,9
433598,V Sibanda,61,58
433598,E Chigumbura,38,44
433598,DO Obuya,0,2
433598,RW Chakabva,9,23
433598,RR Patel,24,37
433598,BRM Taylor,26,36
433598,AA Obanda,23,37
433598,PJ Ongondo,6,2
433598,CO Obuya,1,6
433598,TM Odoyo,14,29
433598,E Otieno,5,13
433598,CR Ervine,66,56
433598,SO Tikolo,10,15
433598,JO Ngoche,9,22
433598,T Taibu,53,76
433598,NN Odhiambo,44,47
433599,G Gambhir,22,27
433599,AD Russell,0,5
433599,MM Patel,1,2
433599,DC Thomas,2,8
433599,DM Bravo,22,29
433599,KA Pollard,1,3
433599,Z Khan,5,3
433599,KA Edwards,17,17
433599,SR Tendulkar,2,4
433599,V Kohli,59,78
433599,DS Smith,81,99
433599,YK Pathan,11,11
433599,MS Dhoni,22,30
433599,R Rampaul,1,4
433599,SJ Benn,3,12
433599,Yuvraj Singh,113,124
433599,Harbhajan Singh,3,6
433599,DJG Sammy,2,4
433599,RR Sarwan,39,71
433599,R Ashwin,10,7
433599,D Bishoo,6,11
433599,SK Raina,4,8
433600,DS Smith,7,14
433600,R Rampaul,0,5
433600,KAJ Roach,16,44
433600,CH Gayle,8,10
433600,DC Thomas,0,1
433600,Kamran Akmal,47,62
433600,DM Bravo,0,3
433600,Mohammad Hafeez,61,64
433600,DJG Sammy,1,4
433600,KA Pollard,1,8
433600,RR Sarwan,24,70
433600,S Chanderpaul,44,107
433600,D Bishoo,0,3
433601,G Gambhir,50,67
433601,MJ Clarke,8,19
433601,BJ Haddin,53,63
433601,MS Dhoni,7,8
433601,CL White,12,22
433601,MG Johnson,6,6
433601,DJ Hussey,38,27
433601,V Sehwag,15,25
433601,SR Watson,25,38
433601,SK Raina,34,28
433601,Yuvraj Singh,57,68
433601,MEK Hussey,3,9
433601,SR Tendulkar,53,71
433601,RT Ponting,104,121
433601,V Kohli,24,33
433602,Imran Tahir,0,1
433602,JDP Oram,7,6
433602,J Botha,2,10
433602,AB de Villiers,35,40
433602,JH Kallis,47,75
433602,HM Amla,7,5
433602,MJ Guptill,1,14
433602,M Morkel,3,17
433602,KS Williamson,38,43
433602,SB Styris,16,17
433602,RJ Peterson,0,5
433602,JD Ryder,83,124
433602,JP Duminy,3,12
433602,NL McCullum,6,18
433602,DW Steyn,8,19
433602,F du Plessis,36,43
433602,DL Vettori,6,4
433602,LJ Woodcock,3,3
433602,BB McCullum,4,4
433602,GC Smith,28,34
433602,LRPL Taylor,43,72
433603,IJL Trott,86,118
433603,RS Bopara,31,56
433603,AJ Strauss,5,19
433603,WU Tharanga,102,126
433603,LJ Wright,1,3
433603,MJ Prior,22,20
433603,EJG Morgan,50,55
433603,IR Bell,25,32
433603,GP Swann,0,1
433603,TM Dilshan,108,115
433604,LPC Silva,13,25
433604,KC Sangakkara,54,81
433604,JDP Oram,7,9
433604,DPMD Jayawardene,1,3
433604,AD Mathews,14,19
433604,WU Tharanga,30,32
433604,MJ Guptill,39,66
433604,KS Williamson,22,16
433604,SB Styris,57,79
433604,AJ McKay,0,2
433604,JD Ryder,19,34
433604,NL McCullum,9,9
433604,TM Dilshan,73,93
433604,TG Southee,0,3
433604,DL Vettori,3,3
433604,BB McCullum,13,21
433604,TT Samaraweera,23,38
433604,LRPL Taylor,36,56
433605,G Gambhir,27,33
433605,Wahab Riaz,8,15
433605,Younis Khan,13,32
433605,MS Dhoni,25,42
433605,Umar Akmal,29,24
433605,Yuvraj Singh,0,1
433605,Umar Gul,2,3
433605,Asad Shafiq,30,39
433605,Harbhajan Singh,12,18
433605,Mohammad Hafeez,43,59
433605,V Sehwag,38,25
433605,A Nehra,1,2
433605,Misbah-ul-Haq,56,77
433605,Kamran Akmal,19,21
433605,Z Khan,9,11
433605,SK Raina,36,40
433605,Abdul Razzaq,3,10
433605,SR Tendulkar,85,116
433605,Saeed Ajmal,1,5
433605,Shahid Afridi,19,18
433605,V Kohli,9,21
433606,CK Kapugedera,1,5
433606,DPMD Jayawardene,103,90
433606,MS Dhoni,91,80
433606,WU Tharanga,2,20
433606,G Gambhir,97,124
433606,Yuvraj Singh,21,24
433606,TT Samaraweera,21,37
433606,TM Dilshan,33,49
433606,V Sehwag,0,2
433606,KC Sangakkara,48,68
433606,KMDN Kulasekara,32,30
433606,NLTC Perera,22,9
433606,SR Tendulkar,18,14
433606,V Kohli,35,52
434258,LPC Silva,4,7
434258,WU Tharanga,14,16
434258,Imrul Kayes,23,38
434258,TT Samaraweera,41,56
434258,Mushfiqur Rahim,35,54
434258,Tamim Iqbal,40,47
434258,TM Dilshan,104,126
434258,Mahmudullah,45,49
434258,Abdur Razzak,1,2
434258,KC Sangakkara,74,75
434258,Raqibul Hasan,0,6
434258,Shakib Al Hasan,1,8
434258,Mohammad Ashraful,75,98
434258,Naeem Islam,22,9
434259,G Gambhir,8,12
434259,SHT Kandamby,8,11
434259,Z Khan,2,4
434259,MS Dhoni,37,71
434259,S Sreesanth,1,3
434259,Yuvraj Singh,74,88
434259,TT Samaraweera,105,108
434259,Harbhajan Singh,1,2
434259,V Sehwag,47,31
434259,A Nehra,4,6
434259,KC Sangakkara,60,82
434259,NLTC Perera,36,15
434259,HDRL Thirimanne,22,26
434259,RA Jadeja,39,34
434259,SK Raina,35,49
434259,WU Tharanga,30,50
434259,S Randiv,4,9
434259,V Kohli,9,12
434260,G Gambhir,18,25
434260,MS Dhoni,101,108
434260,SK Raina,51,45
434260,Imrul Kayes,70,103
434260,Mushfiqur Rahim,6,13
434260,Tamim Iqbal,60,42
434260,V Sehwag,13,9
434260,Raqibul Hasan,32,46
434260,Shakib Al Hasan,0,1
434260,Mahmudullah,60,46
434260,Yuvraj Singh,1,5
434260,Mohammad Ashraful,29,49
434260,Naeem Islam,14,15
434260,V Kohli,91,107
434261,DPMD Jayawardene,108,122
434261,WU Tharanga,118,129
434261,Imrul Kayes,42,55
434261,Mushfiqur Rahim,32,22
434261,Tamim Iqbal,21,22
434261,Syed Rasel,7,11
434261,Mahmudullah,24,27
434261,Abdur Razzak,1,1
434261,KC Sangakkara,17,14
434261,Raqibul Hasan,43,72
434261,Shakib Al Hasan,47,78
434261,Mohammad Ashraful,13,14
434261,Rubel Hossain,0,4
434261,Naeem Islam,5,3
434262,KD Karthik,48,41
434262,G Gambhir,71,86
434262,SHT Kandamby,1,12
434262,WU Tharanga,0,4
434262,UWMBCA Welegedara,1,4
434262,Yuvraj Singh,8,7
434262,TT Samaraweera,0,6
434262,S Randiv,56,77
434262,TM Dilshan,33,17
434262,T Thushara,28,44
434262,KC Sangakkara,68,79
434262,NLTC Perera,11,17
434262,DPMD Jayawardene,5,13
434262,RAS Lakmal,0,11
434262,V Kohli,71,69
